sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value
Consumer,Healthcare Services,India,332952149.2112689,72571431.47447519,57831761.97157023,18860159.916312624,34006541.4011305,726038464.4658022,328809140.0834052,397229324.382397,0.6051152012136531,0.1419418928907184,0.17369391400106,0.03619805672508017,1751,30.31774602567841,33787631.776295766,58005752.39708891,17938712.255925015,575,0.8052190981810335,1173802016.0707116
Technology,Software,UK,478243096.4637014,42375098.7684841,24690121.075209122,14920807.951144055,42351308.322102994,1100343372.1446385,638499562.089815,461843810.0548235,0.5894866546134494,0.08503611357120074,0.051626717160742325,0.09307305261038969,3942,7.602186232452262,22743344.82432111,36195394.12349133,9043258.388287568,2397,0.49521572271743186,1625483497.597927
Technology,Logistics,USA,392194541.65755856,92949138.53009868,58990645.935378596,22687911.34194505,65644566.61118886,474273102.03584784,180415992.51255998,293857109.5232879,0.29699556702979074,0.14349690788571437,0.15041169539500066,0.10682400896617729,2415,11.155230423743863,72118340.05531335,79650290.52018394,11411411.262237618,1833,0.3949395316217538,1284186222.7314003
Healthcare,Healthcare Services,Germany,121818644.99717356,29332574.172862317,20563052.518757455,25147626.713049937,51439873.8672666,277039093.9138221,193765247.63335857,83273846.28046355,0.5374340666014077,0.22795589330797378,0.16880053557675476,0.3134432986222568,2531,19.51539286077819,12923257.53757419,20764610.734649125,5287421.8676540665,3959,0.44488308018115597,469317225.49174124
Financial Services,Business Services,India,419123455.31118304,32341357.906405013,23482827.742553916,39753746.458501704,67826949.37789236,1044120839.376961,664536981.501551,379583857.87540996,0.6894444538897821,0.11286958852598097,0.05602842657688728,0.11066465360375054,2769,12.187233983180938,22740816.0802563,37820070.516913086,14302530.096849928,4972,0.2666696674081366,1107985295.8494585
Technology,Manufacturing,Singapore,33682945.54637432,9677897.78808038,2844886.4173446214,41788984.15410435,54506357.81517529,37935955.48641052,10915355.085167035,27020600.401243486,0.6465935108307996,0.10294234212390747,0.08446073736122074,0.31531407348079027,3851,27.75292734926984,7812356.576876665,7912922.092196041,988072.8862608027,708,0.8680669975252815,143705738.2417143
Healthcare,Business Services,India,130252201.21519336,31774734.23364901,18690656.17823967,19226741.70407739,66810063.28645869,151382675.66188475,30602445.053063467,120780230.60882129,0.5141420491306576,0.2488155544904757,0.14349589491666484,-0.03454227606924616,2173,9.903926800921502,20954081.12094765,35110139.786325164,2114376.2134667407,710,0.6723682205668977,452930402.0030662
Healthcare,Manufacturing,USA,101770434.56131072,15521232.536984852,9841886.137483487,43159813.68189269,51380193.48543948,200862609.43518406,138895206.04504338,61967403.39014068,0.4265138921655356,0.13067088064982568,0.09670673196894258,0.31933878709032487,376,29.73297935950893,12064445.587016981,11623757.899727795,4353352.299901368,1236,0.18050622418939863,298296722.59181577
Financial Services,Manufacturing,Singapore,399049921.5748061,110497411.2613109,59233093.56538463,13668528.19477243,21930751.49508867,492043795.09317863,131631087.65146953,360412707.4417091,0.7190891024570412,0.13040955963141387,0.1484352968461385,0.03987578981834948,1461,34.17349991931326,66253988.270205036,79288346.24260293,8514093.1792952,3935,0.7046147467545516,1391282072.6891968
Technology,Retail,Germany,426243574.4258214,111716389.99255829,24051127.64364902,3001531.4381778566,69393883.1586067,562582009.8888503,286612012.814638,275969997.0742123,0.6179817860354015,0.07565865170222404,0.05642578348787426,0.26233534180761914,811,29.678248698363543,69332462.31844455,127171131.41815849,20000215.536279228,4693,0.6702938350350788,1955002571.5016897
Energy,Software,Singapore,63332730.948386386,6940294.03609968,6362405.512481883,25511207.653508246,46611547.945163004,93205077.99558629,55312151.890169494,37892926.1054168,0.7022345626909643,0.09934501069589426,0.10045998991685652,0.2446092870807552,1453,27.762930396711695,4591318.5506841885,5512433.454160431,4158823.4566846103,2274,0.6496526990102521,266754215.2775935
Energy,Retail,Singapore,179265083.7484229,37566053.853810094,17178836.37957796,49338122.96972989,7504625.920617993,269083587.0290474,171613310.74849626,97470276.28055117,0.3562282207895835,0.20755857012777457,0.09582923802209248,0.10311326511210227,3058,35.57413378410089,20686129.9331256,40762795.68816543,6019713.995387493,4900,0.5457265561939816,717040560.8293751
Consumer,Healthcare Services,UK,113978156.12038833,25984677.646056935,12556257.43933265,25032451.37095658,4416796.536638437,158665458.0271419,100363853.87317322,58301604.15396868,0.21699106036981772,0.1292872470729624,0.11016371791512598,0.32805931506830904,141,3.933467912710556,20134302.193567723,21536264.746763658,8053994.934860192,1124,0.7971346537725266,454959049.9959965
Technology,Software,USA,390738622.0695264,43538025.85865023,22240611.380229995,1845515.6081304587,76681223.51803619,784223627.1653223,406055448.48523617,378168178.68008614,0.609197097482245,0.15632258373908786,0.05691940884275472,0.1404535284361641,633,26.33669005993837,21802427.8284881,49808779.31483345,26110196.43012731,2253,0.31460725030683045,1254652830.4423206
Financial Services,Manufacturing,UK,451931880.3769903,126755312.4256101,33057048.92599946,8872168.01545136,16941773.077304825,430692150.71723115,112003782.94462974,318688367.7726014,0.239217493801665,0.24796461384097473,0.07314608763255226,-0.02037692665237057,4862,7.036599076153718,103131582.3300568,125502983.67550479,29018186.44578166,195,0.7939575632960533,1814067436.019461
Healthcare,Retail,Germany,357811098.41184336,57911077.90565014,26968298.22330003,23648796.39628552,13577128.407884853,770786628.257164,254630819.94634566,516155808.3108183,0.28444235048537614,0.09927044835664536,0.07537021166475755,0.2868280607088959,3451,28.069895041224207,47962233.58228684,42788893.26547756,22739506.575122017,1657,0.276898919741127,1158544563.84709
Technology,Retail,Germany,151034508.31263572,29030108.942588326,10024682.626650544,27937136.49345818,49748962.45234724,277536505.74804306,142035741.45087126,135500764.2971718,0.27429388571963825,0.18870809391734394,0.06637345821591864,0.21990014255208928,4550,27.93834864424156,12687181.684756521,26806966.39734328,5834834.486704815,2181,0.20013113510712963,498558965.52337664
Financial Services,Manufacturing,Singapore,122345728.10740829,31496375.630692635,13131088.749119356,38140873.41663857,37804478.66694857,201702860.1456292,102840158.69191398,98862701.45371522,0.7103838344912035,0.148362516282582,0.10732772571831416,0.16146301524331635,3217,30.02557521731358,13730062.830109915,30168605.577343717,5347904.435301292,3013,0.8295164858138133,508539332.7584159
Industrials,Business Services,Germany,228035349.48243636,21713778.545229137,12475034.00923161,5211783.147680219,45450.34071555598,349876375.18418276,204545178.02780938,145331197.15637338,0.6034065435399097,0.05642981756057004,0.054706579648926126,0.17799316143761312,4811,7.862758765712088,18902672.438865468,17016708.250908427,12283066.005317567,984,0.5774051933679171,779242508.5580232
Industrials,Business Services,USA,119186167.03728963,32948773.122478254,11922614.671421833,37926610.81178622,67978415.31209816,297728074.8635334,92883070.91836758,204845003.9451658,0.3577908274599002,0.10008661734637765,0.10003354389013634,0.05514853286391305,3201,39.75385587954204,29493733.258881766,31742407.029310487,6523285.938051401,2916,0.7739734893314454,529262593.48541635
Consumer,Healthcare Services,India,417254342.05744857,52490812.852027096,37707044.06532555,49288244.52484439,78803735.73766968,976534375.617277,585163003.0631132,391371372.5541638,0.3480217753975432,0.1141700148134375,0.09036944679687468,0.16891313648194983,2652,23.30954023335646,34263452.08433277,53453239.25218623,16098762.211469037,3396,0.3001949338305198,1272364259.8632784
Financial Services,Healthcare Services,USA,98412543.96431503,25846108.04556974,8995415.721853506,11779455.434365273,60747288.00179099,171411811.40120113,36095557.40028585,135316254.0009153,0.3739988015351934,0.08540028222426821,0.09140517417287065,0.21234914439313624,4461,4.467977609977858,11048371.05137048,25609968.92994796,1133775.6774106403,1382,0.7639129018224798,370422810.2262789
Healthcare,Retail,USA,224211503.00979176,15235011.450578056,33282036.23052756,44706097.995286,881333.390738277,247445890.5585221,161322866.5997423,86123023.95877981,0.502221487040032,0.08000791564964203,0.1484403600339545,0.031116181043663524,2234,27.079477281010337,11615300.87348258,15230645.161654025,17201593.189705398,4357,0.270244720928274,657320722.0363821
Financial Services,Manufacturing,India,116085866.87396972,7138214.25469713,8863620.159775382,35714762.711632244,1475024.2300155046,179538804.80966032,93720100.07317911,85818704.7364812,0.535722260045869,0.2053296871777432,0.07635399897041988,0.274207886263919,1123,5.906312453500478,4550691.692425351,7150370.4818416005,3156330.9230398433,3561,0.03829663588209886,345254159.85124487
Technology,Logistics,Germany,92450155.75694501,23676844.120231066,15541783.388232939,10466741.793109404,74365833.24537773,76767246.98366965,50856860.69319387,25910386.290475786,0.7235608345444995,0.05241037260318504,0.16810986699787592,0.2552077187106992,2081,38.86765975765405,20195190.459652424,28065467.470445294,4485926.124861285,3948,0.7648102780245325,408094260.1240721
Financial Services,Retail,India,211540536.88004968,40818966.52495853,9428946.565088369,37118616.31502444,6001384.588123387,431675395.4548427,269576627.2505747,162098768.20426798,0.4598577726604685,0.15196607321140987,0.044572764653778324,0.07488570916883129,4640,29.858730033262724,23858452.31261324,32141004.990951233,5366904.306363791,4847,0.41753005749904504,833975102.6424829
Healthcare,Healthcare Services,USA,430482761.0423545,62226339.39533525,67273929.92041911,12464130.100065982,49492848.954905406,1022542848.3195678,336362407.0031826,686180441.3163853,0.5811096248222203,0.24746252399142876,0.156275549240403,0.010239314897201396,1091,5.359287046625627,45866885.19002135,54128699.7714482,6451693.963228824,2081,0.6783936116795601,1367649648.2909493
Financial Services,Healthcare Services,USA,423621203.3202512,76259432.48733148,65592284.97876376,22596279.86111362,76238012.92480828,807570620.9141136,208312383.49737647,599258237.4167372,0.6868011435247404,0.14785303816615958,0.15483711500903552,0.006655587189161989,1368,28.12628953417513,32310073.234279186,64309341.67449958,8381401.143088393,771,0.3969696866555558,1295877678.4904337
Financial Services,Retail,India,20861576.74219771,4247344.564815845,1664647.0223753203,32741082.437632296,8693357.664341476,17177870.896869473,5568157.446678327,11609713.450191146,0.45110102764672877,0.12881439483369345,0.07979488046117622,0.27412102210938655,1412,16.357830479327312,2825421.05649716,4233573.808217492,240496.3750765422,3165,0.31034813345895407,97411853.61830445
Technology,Manufacturing,India,392496179.9960794,112097326.11340703,9248391.92474333,30267951.759161722,61107525.38306864,504032957.98112327,299283577.10280496,204749380.8783183,0.5477952779214658,0.235832526454214,0.023563011300736,0.3424019245415091,3690,18.907634919026236,75496864.64746608,86692890.3132919,13164325.068029212,221,0.8888827029808156,1565417115.7313333
Industrials,Software,UK,165331125.04604778,28097962.816282082,29178847.060541365,24006403.405547343,10473704.971719924,146801893.1274874,98754849.93963985,48047043.18784754,0.34619517730128613,0.1508127813129102,0.17648731932607678,-0.013719293564012566,4216,18.09889458092299,24306220.274067197,26726964.778126996,12892431.955807507,4870,0.4540907157335435,595581221.1895299
Healthcare,Manufacturing,Germany,143346249.91724384,37824608.806498356,11809195.917563193,26770802.90748159,78122165.31321165,160120857.59208578,56154435.733635575,103966421.8584502,0.217088280038412,0.12836754198201056,0.08238231501961744,0.03007337223394381,3577,8.89021543310239,27892107.711293567,31460153.665241644,4997802.608922409,3403,0.3139745868417578,503281622.1080013
Consumer,Manufacturing,USA,427048245.9245277,82415040.15510434,23151537.262709778,45054518.26811229,27412023.68269125,369936923.90734464,165472827.49196532,204464096.41537932,0.2681659299424828,0.09769328874314852,0.05421293140447965,0.2488443490749644,1819,6.968568908300107,66218186.38857543,96298153.99503428,22401775.32957454,763,0.6422279489166757,1956885439.5701876
Energy,Manufacturing,USA,85613992.86513773,15392694.629698886,9016863.123585623,9306668.17065915,49048753.51953116,70546961.50499171,46831485.839665905,23715475.665325806,0.34551585280169395,0.057912041678038366,0.10531996957307332,-0.006700223410057188,3802,12.408434407029718,6409595.00341411,12924897.899506697,2012435.8002591957,1208,0.3407588346910667,252820652.20035997
Consumer,Software,Singapore,49416982.481919356,2782237.2317437828,2586400.262466787,37954146.65712246,79264781.24408977,117538020.92111522,53140076.764237784,64397944.156877436,0.49250312067786384,0.11291631380716852,0.05233828802503465,0.2595757754550625,1653,31.060754141440647,2287377.886196502,3193319.150157721,1996665.8681600932,617,0.7257588559162907,173771593.9653341
Energy,Manufacturing,India,51699043.80662946,15435643.652617492,7404053.47984045,5116909.8135541985,52498371.84840005,44363207.91217392,25956623.467152417,18406584.445021503,0.6395726069124805,0.17048205061828953,0.14321451490541912,0.2927441567666282,1753,12.485105997550903,9370805.777161373,11132633.471869329,2139054.4582987395,498,0.23869211050130937,191052002.72334057
Energy,Healthcare Services,Singapore,138818780.41118133,37958021.80287565,12237618.780366661,16726482.174352307,40200963.94681168,209639067.34328714,68905459.30309011,140733608.040197,0.4764736286378368,0.08036034661576626,0.08815535437005588,0.09077197720918644,4399,23.500028336215443,23029288.29816966,42207656.9442254,3882833.933004346,3350,0.7062498187662162,619338488.2566506
Healthcare,Software,USA,75341443.29656312,13683137.931448499,3555857.2045402136,41002253.95504924,46732971.93466367,94015862.32178722,62501696.94770802,31514165.374079205,0.26335232932284336,0.1627724806942628,0.04719656339132572,0.23841622186669015,1315,24.718529261835737,11055299.607388398,10040189.330675207,3454933.166284139,303,0.23270146033386602,269480440.2690877
