sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value,cash_to_debt_ratio,debt_to_assets_ratio,revenue_per_employee,equity_ratio
Technology,Software,Singapore,430839533.6783757,56051922.13134872,33485447.35675915,3235885.270310768,28589569.880164333,538623608.2889583,272135556.54687256,266488051.74208573,0.3129646637198237,0.2276730906125681,0.0777213898429205,0.321866648367822,690,5.793580172718027,25430839.92382148,42468479.75628556,22993840.39969726,2042,0.7671440861372397,1896345211.3223045,0.11318411867944367,0.05307893943042083,624405.1212730083,0.4947574663291057
Financial Services,Business Services,USA,265399960.80858037,79399521.25942613,7183850.510586872,20362615.72721261,25914933.515010893,640329781.552135,312756582.0807864,327573199.4713486,0.6434050309945989,0.0840682387317037,0.0270680164710658,0.3414536575601755,1643,20.75953889828454,70303699.82608019,70694648.4859044,10039218.423698558,2498,0.526277432524443,1005003566.8055505,0.7857483298352985,0.04047122945335149,161533.75581776042,0.5115695207512035
Financial Services,Logistics,USA,56125322.157989554,14959427.374332862,6414730.692223513,18254303.180631604,32693550.189337023,86072800.99511233,44463021.97650232,41609779.018610016,0.7097231653189464,0.2365559239313965,0.1142929865803961,0.1065967918122653,982,14.511973464715243,9357469.630717313,14719584.598779332,2375630.755671187,1463,0.4989591210417873,195341215.76228023,0.5583457004490516,0.3798360203381035,57154.09588389975,0.48342540892764535
Energy,Healthcare Services,Singapore,192403429.8420668,14172425.49476352,8960231.804049464,36294133.20619661,31127736.921766404,224095401.9377734,107865230.39108892,116230171.54668447,0.615546748360385,0.1014844724690742,0.0465700211862357,0.2807159527694978,4853,24.700992104805948,10409275.626382723,10293262.499167915,14658523.199576508,4638,0.3532362608384494,736564049.0260576,1.1659740410109143,0.1389039518553349,39646.286800343456,0.5186637947125714
Industrials,Software,UK,24078289.66510068,5299744.757380592,2649259.1408751598,1813355.64170068,59476796.89779083,54143575.578698784,24267623.85525979,29875951.723438997,0.4561665921964902,0.0510946217669255,0.1100268822131093,0.2646598849974397,43,14.567210536352006,4448509.346411889,4698384.276714471,1193210.569737127,300,0.1445294813264268,84786903.49957645,0.030488454931708573,1.0985014613846493,559960.2247697832,0.5517912587803459
Technology,Software,Singapore,270561522.2573641,78829178.60925896,47124454.1039382,42854285.02426897,15008743.421202686,489787669.9764665,313010424.5042284,176777245.47223806,0.4059551650469157,0.070221233187117,0.1741727859555445,0.2743851608959687,2536,23.446921853648785,70242485.52095574,79113414.1804817,10754430.08854103,2414,0.332985931062478,1050130962.1867115,2.855288002573833,0.03064336720016621,106688.29742009625,0.3609262876722314
Financial Services,Healthcare Services,India,419669844.80258536,50821717.57230989,28792481.64799595,43779545.688573256,1917628.4422364363,707050376.750711,305331119.7279974,401719257.0227136,0.5795697232681529,0.0826783400298909,0.068607458945591,0.2173322963180615,3977,16.315892299245306,36050760.88589992,36594050.93452352,17760807.13087476,4805,0.1928937625694879,1223443918.0755124,22.8300460737406,0.002712152493361228,105524.22549725557,0.5681621426592496
Industrials,Retail,UK,175349833.64135727,13011402.57592329,30084975.64664326,20547206.04404296,64717568.20053992,430748463.6516104,103537991.64215332,327210472.00945705,0.5584182073642467,0.2242818173482428,0.1715711673167367,0.2036937735866913,1811,18.380901590241656,5438108.45930378,12585934.599354204,13948730.280561222,2150,0.8628367733747407,578733604.295404,0.31749039117745376,0.15024445508616724,96824.86672631545,0.7596323599986304
Energy,Healthcare Services,USA,451979630.93603766,27696718.07566511,76718957.61545096,41955049.31749496,9400350.58020812,407550653.9816622,251602958.0363067,155947695.9453555,0.2856667190360187,0.1569796305951741,0.1697398563217728,0.3162979431514838,1522,23.563028314874288,16579716.610845294,25550444.75818345,6516733.595792753,869,0.2795887665729745,1390785958.4038043,4.463136662778176,0.023065477845193423,296964.2778817593,0.382646167836532
Energy,Manufacturing,USA,482364731.47128206,35488303.29162146,76584318.34711824,35538272.772871666,66401534.33272225,1186147328.682202,736689213.2257491,449458115.45645297,0.7188602932028192,0.0753870513581839,0.158768486480189,0.268315426066788,1515,22.652832613034704,30145922.084571004,42085646.63218021,28622887.704490315,2732,0.4346445505246055,1638647972.31478,0.5352025842474943,0.05598084886005998,318392.5620272489,0.3789226722415642
Energy,Manufacturing,India,198795886.63379356,14400437.82669288,6438953.768963686,39103557.27167943,35685831.43361809,473564331.0371639,239675882.3982792,233888448.63888463,0.2193467902014308,0.0815046682634959,0.0323897736416701,0.032327917205203,1820,39.0779689268071,7334893.43624295,13793860.253760029,15015527.488344133,4356,0.2127243918451901,467276634.9033239,1.0957726274199022,0.07535582621998102,109228.50913944701,0.49388949570302365
Industrials,Retail,India,36347596.95776625,3590454.165866876,4033534.792346288,45666215.41663427,42977510.6955472,67758544.9475502,20390824.6103218,47367720.3372284,0.6403209913706176,0.1735577817011166,0.1109711543525976,0.2956547316770899,3131,15.220229478750507,1598791.6453761845,2918911.70017795,1477490.1828156498,4744,0.851124286642026,144760786.4288917,1.062560736477593,0.63427440374959,11608.941858117614,0.6990663741952294
Healthcare,Healthcare Services,UK,95490341.3633334,12431269.694599936,11889569.399520775,33806243.03690223,34780779.74472369,113509132.3946984,63673332.58510704,49835799.80959137,0.2928801728869931,0.2373339383730253,0.1245107016036509,0.0251614316145906,2711,6.077869787635777,8065704.278340985,11931219.373131262,4351829.457375474,4684,0.8953334035466475,347122506.4578512,0.9719805963243447,0.30641393349552354,35223.29080167223,0.43904661024366193
Consumer,Healthcare Services,USA,213774201.04370785,14260115.632297402,24556896.833286595,11784404.72504753,51008718.41832399,189493061.44931272,130881635.4315115,58611426.01780121,0.4579527934569697,0.2293510743181396,0.1148730609839385,0.1402244692931739,3591,33.244114751564666,10325633.72093253,15556053.88999212,8544958.944219276,311,0.5741430698219805,789408408.8726299,0.23102726534713697,0.2691851513094492,59530.54888435195,0.30930644937349916
Consumer,Healthcare Services,India,332952149.2112689,72571431.47447519,57831761.97157023,18860159.916312624,34006541.4011305,726038464.4658022,328809140.0834052,397229324.382397,0.6051152012136531,0.1419418928907184,0.17369391400106,0.0361980567250801,1751,30.31774602567841,33787631.776295766,58005752.39708891,17938712.255925015,575,0.8052190981810335,1173802016.0707116,0.5546038832307023,0.0468384845507483,190149.71399844027,0.5471188426286294
Technology,Software,UK,478243096.4637014,42375098.7684841,24690121.07520912,14920807.951144056,42351308.322102994,1100343372.1446383,638499562.089815,461843810.0548235,0.5894866546134494,0.0850361135712007,0.0516267171607423,0.0930730526103896,3942,7.602186232452262,22743344.82432111,36195394.12349133,9043258.388287568,2397,0.4952157227174318,1625483497.597927,0.35231043720453237,0.038489174737843544,121319.91285228347,0.41972698863506663
Technology,Logistics,USA,392194541.65755856,92949138.53009868,58990645.9353786,22687911.34194505,65644566.61118886,474273102.03584784,180415992.51256,293857109.5232879,0.2969955670297907,0.1434969078857143,0.1504116953950006,0.1068240089661772,2415,11.155230423743864,72118340.05531335,79650290.52018394,11411411.262237618,1833,0.3949395316217538,1284186222.7314005,0.3456175051977262,0.13841089939405235,162399.39613149423,0.6195947192912423
Healthcare,Healthcare Services,Germany,121818644.99717356,29332574.17286232,20563052.51875745,25147626.713049937,51439873.8672666,277039093.9138221,193765247.63335857,83273846.28046355,0.5374340666014077,0.2279558933079737,0.1688005355767547,0.3134432986222568,2531,19.51539286077819,12923257.53757419,20764610.734649125,5287421.8676540665,3959,0.4448830801811559,469317225.4917413,0.48887419082597033,0.1856773105216258,48130.63808659564,0.30058518133317075
Financial Services,Business Services,India,419123455.31118304,32341357.906405013,23482827.74255392,39753746.4585017,67826949.37789236,1044120839.376961,664536981.501551,379583857.87541,0.6894444538897821,0.1128695885259809,0.0560284265768872,0.1106646536037505,2769,12.187233983180938,22740816.0802563,37820070.516913086,14302530.096849928,4972,0.2666696674081366,1107985295.8494585,0.5861054761141757,0.06496082332612525,151362.75020266633,0.3635439918064581
Technology,Manufacturing,Singapore,33682945.54637432,9677897.78808038,2844886.4173446214,41788984.15410435,54506357.81517529,37935955.48641052,10915355.085167035,27020600.40124349,0.6465935108307996,0.1029423421239074,0.0844607373612207,0.3153140734807902,3851,27.75292734926984,7812356.576876665,7912922.092196041,988072.8862608029,708,0.8680669975252815,143705738.2417143,0.7666809126341909,1.4367993929848595,8746.545195111483,0.7122688767104561
Healthcare,Business Services,India,130252201.21519336,31774734.23364901,18690656.17823967,19226741.70407739,66810063.28645869,151382675.66188475,30602445.053063467,120780230.60882127,0.5141420491306576,0.2488155544904757,0.1434958949166648,-0.0345422760692461,2173,9.903926800921502,20954081.12094765,35110139.786325164,2114376.2134667407,710,0.6723682205668977,452930402.0030662,0.2877821208107482,0.44133229244593264,59941.18785788926,0.7978471121661606
Healthcare,Manufacturing,USA,101770434.56131072,15521232.536984852,9841886.137483489,43159813.68189269,51380193.48543948,200862609.4351841,138895206.04504338,61967403.39014068,0.4265138921655356,0.1306708806498256,0.0967067319689425,0.3193387870903248,376,29.73297935950893,12064445.58701698,11623757.899727795,4353352.299901368,1236,0.1805062241893986,298296722.59181577,0.8400087807011404,0.25579769988012246,270666.0493651881,0.30850641423204656
Financial Services,Manufacturing,Singapore,399049921.5748061,110497411.2613109,59233093.56538463,13668528.19477243,21930751.49508867,492043795.0931786,131631087.65146951,360412707.4417091,0.7190891024570412,0.1304095596314138,0.1484352968461385,0.0398757898183494,1461,34.17349991931326,66253988.27020504,79288346.24260293,8514093.1792952,3935,0.7046147467545516,1391282072.6891968,0.6232585416798625,0.04457073072313743,273134.7854721465,0.732480951971882
Technology,Retail,Germany,426243574.4258214,111716389.99255829,24051127.64364902,3001531.4381778566,69393883.1586067,562582009.8888503,286612012.814638,275969997.0742123,0.6179817860354015,0.075658651702224,0.0564257834878742,0.2623353418076191,811,29.678248698363543,69332462.31844455,127171131.41815849,20000215.536279228,4693,0.6702938350350788,1955002571.5016897,0.04325354485953113,0.12334891969317839,525577.7736446627,0.49054180941323716
Energy,Software,Singapore,63332730.94838639,6940294.03609968,6362405.512481883,25511207.65350825,46611547.94516301,93205077.99558628,55312151.89016949,37892926.1054168,0.7022345626909643,0.0993450106958942,0.1004599899168565,0.2446092870807552,1453,27.762930396711692,4591318.5506841885,5512433.454160431,4158823.4566846094,2274,0.6496526990102521,266754215.2775935,0.5473151778508056,0.5000966572590637,43587.56431409938,0.40655430927498626
Energy,Retail,Singapore,179265083.7484229,37566053.853810094,17178836.37957796,49338122.96972989,7504625.920617993,269083587.0290474,171613310.74849626,97470276.28055117,0.3562282207895835,0.2075585701277745,0.0958292380220924,0.1031132651121022,3058,35.57413378410089,20686129.9331256,40762795.68816543,6019713.995387493,4900,0.5457265561939816,717040560.8293751,6.574361399437613,0.02788957142825613,58621.675522702055,0.36223047773638195
Consumer,Healthcare Services,UK,113978156.12038831,25984677.64605693,12556257.43933265,25032451.37095658,4416796.536638437,158665458.0271419,100363853.87317322,58301604.15396868,0.2169910603698177,0.1292872470729624,0.1101637179151259,0.328059315068309,141,3.933467912710556,20134302.193567723,21536264.746763658,8053994.934860192,1124,0.7971346537725266,454959049.9959965,5.667558186868267,0.027837165010943233,808355.7171658746,0.3674498840446759
Technology,Software,USA,390738622.0695264,43538025.85865023,22240611.380229995,1845515.6081304587,76681223.51803619,784223627.1653223,406055448.48523617,378168178.6800861,0.609197097482245,0.1563225837390878,0.0569194088427547,0.1404535284361641,633,26.33669005993837,21802427.8284881,49808779.31483345,26110196.43012731,2253,0.3146072503068304,1254652830.4423206,0.02406737299511627,0.09777979247476945,617280.6035853497,0.4822198229949075
Financial Services,Manufacturing,UK,451931880.3769903,126755312.4256101,33057048.92599946,8872168.01545136,16941773.077304825,430692150.7172312,112003782.94462974,318688367.7726014,0.239217493801665,0.2479646138409747,0.0731460876325522,-0.0203769266523705,4862,7.036599076153718,103131582.3300568,125502983.6755048,29018186.44578166,195,0.7939575632960533,1814067436.019461,0.5236859197067457,0.03933615472000525,92951.84705409098,0.7399446849493078
Healthcare,Retail,Germany,357811098.41184336,57911077.90565014,26968298.22330003,23648796.39628552,13577128.407884851,770786628.257164,254630819.9463457,516155808.3108183,0.2844423504853761,0.0992704483566453,0.0753702116647575,0.2868280607088959,3451,28.069895041224207,47962233.58228684,42788893.26547756,22739506.575122017,1657,0.276898919741127,1158544563.84709,1.7418113525796513,0.017614639266101798,103683.3087255414,0.6696481093320277
Technology,Retail,Germany,151034508.31263572,29030108.94258833,10024682.626650544,27937136.49345818,49748962.45234724,277536505.74804306,142035741.45087126,135500764.2971718,0.2742938857196382,0.1887080939173439,0.0663734582159186,0.2199001425520892,4550,27.93834864424156,12687181.68475652,26806966.39734328,5834834.486704815,2181,0.2001311351071296,498558965.52337664,0.5615621937888287,0.17925195937110708,33194.39743134851,0.4882268151786271
Financial Services,Manufacturing,Singapore,122345728.10740829,31496375.630692635,13131088.749119356,38140873.41663857,37804478.66694857,201702860.1456292,102840158.69191398,98862701.45371522,0.7103838344912035,0.148362516282582,0.1073277257183141,0.1614630152433163,3217,30.02557521731358,13730062.830109917,30168605.57734372,5347904.435301292,3013,0.8295164858138133,508539332.7584159,1.0088982777054958,0.18742658700850245,38031.00034423633,0.49014030531017994
Industrials,Business Services,Germany,228035349.4824364,21713778.545229137,12475034.00923161,5211783.147680219,45450.34071555598,349876375.1841828,204545178.02780935,145331197.15637338,0.6034065435399097,0.05642981756057,0.0547065796489261,0.1779931614376131,4811,7.862758765712088,18902672.438865468,17016708.250908427,12283066.005317569,984,0.5774051933679171,779242508.5580232,114.66983669709691,0.00012990400021044548,47398.74235760474,0.41537870935088933
